time,Power (kWh),HVAC_kW,Other_kW
2024-02-27 01:00:00,0.49133007920992483,0.12133007920992485,0.37
2024-02-27 02:00:00,0.48422653440101315,0.11422653440101316,0.37
2024-02-27 03:00:00,0.48505179915072505,0.11505179915072505,0.37
2024-02-27 04:00:00,0.49369995474832384,0.12369995474832388,0.37
2024-02-27 05:00:00,0.4970224135668635,0.1270224135668635,0.37
2024-02-27 06:00:00,0.4978694773318806,0.12786947733188062,0.37
2024-02-27 07:00:00,0.5002975919182008,0.13029759191820078,0.37
2024-02-27 08:00:00,0.493716681987113,0.123716681987113,0.37
2024-02-27 09:00:00,0.471236078771334,0.101236078771334,0.37
2024-02-27 10:00:00,0.4420231724675368,0.07202317246753683,0.37
2024-02-27 11:00:00,0.4222720340277123,0.05227203402771227,0.37
2024-02-27 12:00:00,0.39251931492761233,0.02251931492761232,0.37
2024-02-27 13:00:00,0.37160287084141236,0.001602870841412388,0.37
2024-02-27 14:00:00,0.41669957508760297,0.04669957508760297,0.37
2024-02-27 15:00:00,0.4034259006889142,0.0334259006889142,0.37
2024-02-27 16:00:00,0.37149336128704114,0.0014933612870411388,0.37
2024-02-27 17:00:00,0.37956395726245706,0.009563957262457054,0.37
2024-02-27 18:00:00,0.3884908689067438,0.018490868906743813,0.37
2024-02-27 19:00:00,0.4028599195446763,0.0328599195446763,0.37
2024-02-27 20:00:00,0.4134361591029754,0.04343615910297537,0.37
2024-02-27 21:00:00,0.426430907070498,0.05643090707049804,0.37
2024-02-27 22:00:00,0.42805863471632233,0.05805863471632232,0.37
2024-02-27 23:00:00,0.43144960814461963,0.061449608144619645,0.37
2024-02-28 00:00:00,0.43613660784341435,0.06613660784341434,0.37
2024-02-28 01:00:00,0.4327477592316787,0.06274775923167868,0.37
2024-02-28 02:00:00,0.4199096010741506,0.04990960107415059,0.37
2024-02-28 03:00:00,0.4148844118998289,0.04488441189982888,0.37
2024-02-28 04:00:00,0.40602540135214993,0.03602540135214994,0.37
2024-02-28 05:00:00,0.3873949085803994,0.017394908580399358,0.37
2024-02-28 06:00:00,0.3812322022442583,0.011232202244258279,0.37
2024-02-28 07:00:00,0.3798779871730658,0.009877987173065797,0.37
2024-02-28 08:00:00,0.3901795756862759,0.020179575686275937,0.37
2024-02-28 09:00:00,0.3885926163362727,0.018592616336272683,0.37
2024-02-28 10:00:00,0.38629755470937854,0.016297554709378558,0.37
2024-02-28 11:00:00,0.3807261082843259,0.010726108284325884,0.37
2024-02-28 12:00:00,0.372427113769206,0.0024271137692060203,0.37
2024-02-28 13:00:00,0.3747106649567449,0.004710664956744859,0.37
2024-02-28 14:00:00,0.3884689684417406,0.01846896844174059,0.37
2024-02-28 15:00:00,0.4056143452598564,0.03561434525985639,0.37
2024-02-28 16:00:00,0.417116291938781,0.047116291938781016,0.37
2024-02-28 17:00:00,0.4294753699654677,0.05947536996546772,0.37
2024-02-28 18:00:00,0.4483066516791968,0.07830665167919684,0.37
2024-02-28 19:00:00,0.4654518508353348,0.09545185083533482,0.37
2024-02-28 20:00:00,0.4818593622015672,0.1118593622015672,0.37
2024-02-28 21:00:00,0.49321572857684437,0.1232157285768444,0.37
2024-02-28 22:00:00,0.49212666895960566,0.12212666895960568,0.37
2024-02-28 23:00:00,0.48612907578227116,0.11612907578227118,0.37
2024-02-29 00:00:00,0.48077200170349044,0.11077200170349044,0.37
2024-03-01 01:00:00,0.4462276387821382,0.07622763878213826,0.37
2024-03-01 02:00:00,0.44420031466926435,0.07420031466926434,0.37
2024-03-01 03:00:00,0.44006781931684114,0.07006781931684117,0.37
2024-03-01 04:00:00,0.4402326567744869,0.07023265677448691,0.37
2024-03-01 05:00:00,0.44729109866411665,0.07729109866411668,0.37
2024-03-01 06:00:00,0.450110619322048,0.080110619322048,0.37
2024-03-01 07:00:00,0.45449291439175443,0.08449291439175444,0.37
2024-03-01 08:00:00,0.45577252137383406,0.08577252137383407,0.37
2024-03-01 09:00:00,0.4547391763514166,0.0847391763514166,0.37
2024-03-01 10:00:00,0.4526548755924166,0.08265487559241656,0.37
2024-03-01 11:00:00,0.4516742283347868,0.08167422833478682,0.37
2024-03-01 12:00:00,0.451013625945629,0.081013625945629,0.37
2024-03-01 13:00:00,0.4484146708005312,0.07841467080053123,0.37
2024-03-01 14:00:00,0.44456771752798885,0.07456771752798882,0.37
2024-03-01 15:00:00,0.43946366955206057,0.06946366955206057,0.37
2024-03-01 16:00:00,0.4375940619316167,0.06759406193161673,0.37
2024-03-01 17:00:00,0.42999059380566,0.059990593805660034,0.37
2024-03-01 18:00:00,0.42307748533051615,0.05307748533051617,0.37
2024-03-01 19:00:00,0.4200529740122492,0.05005297401224925,0.37
2024-03-01 20:00:00,0.42229580648582843,0.05229580648582846,0.37
2024-03-01 21:00:00,0.433033686655228,0.063033686655228,0.37
2024-03-01 22:00:00,0.4501243414336421,0.08012434143364211,0.37
2024-03-01 23:00:00,0.46300821305989165,0.09300821305989165,0.37
2024-03-02 00:00:00,0.47145542717766536,0.10145542717766538,0.37
2024-03-02 01:00:00,0.46944829607496197,0.099448296074962,0.37
2024-03-02 02:00:00,0.46837097977155784,0.09837097977155784,0.37
2024-03-02 03:00:00,0.45952279898136095,0.08952279898136092,0.37
2024-03-02 04:00:00,0.45335929985520035,0.08335929985520037,0.37
2024-03-02 05:00:00,0.4561365396367162,0.08613653963671616,0.37
2024-03-02 06:00:00,0.4545433170349219,0.08454331703492193,0.37
2024-03-02 07:00:00,0.45627890317712594,0.08627890317712596,0.37
2024-03-02 08:00:00,0.44327660748514297,0.07327660748514295,0.37
2024-03-02 09:00:00,0.43170933124862115,0.061709331248621144,0.37
2024-03-02 10:00:00,0.42092227407816896,0.05092227407816894,0.37
2024-03-02 11:00:00,0.4055633055222171,0.03556330552221707,0.37
2024-03-02 12:00:00,0.3879529508505882,0.017952950850588203,0.37
2024-03-02 13:00:00,0.3728658487475845,0.0028658487475844716,0.37
2024-03-02 14:00:00,0.3772511289280712,0.0072511289280712,0.37
2024-03-02 15:00:00,0.40096365245186955,0.03096365245186953,0.37
2024-03-02 16:00:00,0.40765095222972114,0.037650952229721125,0.37
2024-03-02 17:00:00,0.4248757486845652,0.0548757486845652,0.37
2024-03-02 18:00:00,0.4127773430970123,0.04277734309701231,0.37
2024-03-02 19:00:00,0.38430333013780027,0.014303330137800267,0.37
2024-03-02 20:00:00,0.3724755755674924,0.0024755755674923906,0.37
2024-03-02 21:00:00,0.37944551615286404,0.009445516152864044,0.37
2024-03-02 22:00:00,0.38502732497157244,0.015027324971572432,0.37
2024-03-02 23:00:00,0.3876640220731134,0.017664022073113406,0.37
2024-03-03 00:00:00,0.39458430420247026,0.02458430420247029,0.37
2024-03-03 01:00:00,0.40689377267438814,0.03689377267438815,0.37
2024-03-03 02:00:00,0.414887027836118,0.044887027836118025,0.37
2024-03-03 03:00:00,0.41940375844849404,0.04940375844849406,0.37
2024-03-03 04:00:00,0.42311805405749214,0.05311805405749217,0.37
2024-03-03 05:00:00,0.42863080255326846,0.058630802553268475,0.37
2024-03-03 06:00:00,0.4350336637001804,0.06503366370018036,0.37
2024-03-03 07:00:00,0.4442512400406573,0.07425124004065731,0.37
2024-03-03 08:00:00,0.449373149728831,0.07937314972883101,0.37
2024-03-03 09:00:00,0.4503929353836603,0.08039293538366031,0.37
2024-03-03 10:00:00,0.4542537819751636,0.08425378197516357,0.37
2024-03-03 11:00:00,0.45734913569908875,0.08734913569908878,0.37
2024-03-03 12:00:00,0.4595583001332961,0.08955830013329615,0.37
2024-03-03 13:00:00,0.4644308030812554,0.0944308030812554,0.37
2024-03-03 14:00:00,0.47915809195492537,0.10915809195492536,0.37
2024-03-03 15:00:00,0.48680317402289686,0.11680317402289683,0.37
2024-03-03 16:00:00,0.49942794208766617,0.12942794208766617,0.37
2024-03-03 17:00:00,0.5179677653685348,0.14796776536853487,0.37
2024-03-03 18:00:00,0.531447486306379,0.16144748630637892,0.37
2024-03-03 19:00:00,0.5394989644145183,0.16949896441451826,0.37
2024-03-03 20:00:00,0.5442939918854411,0.17429399188544112,0.37
2024-03-03 21:00:00,0.5530690814588858,0.1830690814588858,0.37
2024-03-03 22:00:00,0.5643882458586044,0.19438824585860434,0.37
2024-03-03 23:00:00,0.570704909563167,0.20070490956316703,0.37
2024-03-04 00:00:00,0.5723494887337892,0.20234948873378925,0.37
2024-03-04 01:00:00,0.5689038607201589,0.19890386072015884,0.37
2024-03-04 02:00:00,0.5667865439774424,0.1967865439774424,0.37
2024-03-04 03:00:00,0.5680416715319573,0.19804167153195726,0.37
2024-03-04 04:00:00,0.5687250412563746,0.19872504125637455,0.37
2024-03-04 05:00:00,0.5740375551662106,0.2040375551662106,0.37
2024-03-04 06:00:00,0.578743301284524,0.20874330128452398,0.37
2024-03-04 07:00:00,0.5754612942975528,0.20546129429755283,0.37
2024-03-04 08:00:00,0.5663425682696336,0.19634256826963356,0.37
2024-03-04 09:00:00,0.5607367148925332,0.1907367148925332,0.37
2024-03-04 10:00:00,0.5463131931325416,0.1763131931325415,0.37
2024-03-04 11:00:00,0.5275609980672952,0.1575609980672952,0.37
2024-03-04 12:00:00,0.5031649171648183,0.1331649171648182,0.37
2024-03-04 13:00:00,0.48933989395655086,0.11933989395655085,0.37
2024-03-04 14:00:00,0.4864860326084599,0.11648603260845988,0.37
2024-03-04 15:00:00,0.48298241326489444,0.11298241326489447,0.37
2024-03-04 16:00:00,0.488211251002682,0.11821125100268197,0.37
2024-03-04 17:00:00,0.48992771027577037,0.11992771027577036,0.37
2024-03-04 18:00:00,0.49452608978044077,0.12452608978044077,0.37
2024-03-04 19:00:00,0.5045879372487488,0.13458793724874887,0.37
2024-03-04 20:00:00,0.5081844896429714,0.13818448964297134,0.37
2024-03-04 21:00:00,0.5058781150889773,0.13587811508897735,0.37
2024-03-04 22:00:00,0.5103381223978309,0.14033812239783097,0.37
2024-03-04 23:00:00,0.5048573593193599,0.13485735931935994,0.37
2024-03-05 00:00:00,0.508110217098739,0.13811021709873908,0.37
2024-03-05 01:00:00,0.5045543557086876,0.1345543557086876,0.37
2024-03-05 02:00:00,0.49588218927644334,0.12588218927644332,0.37
2024-03-05 03:00:00,0.49477895123920135,0.12477895123920134,0.37
2024-03-05 04:00:00,0.4968179806387597,0.12681798063875968,0.37
2024-03-05 05:00:00,0.4986547159350455,0.12865471593504554,0.37
2024-03-05 06:00:00,0.4989143345741597,0.12891433457415968,0.37
2024-03-05 07:00:00,0.4967250056929067,0.12672500569290665,0.37
2024-03-05 08:00:00,0.5035219816527432,0.13352198165274323,0.37
2024-03-05 09:00:00,0.5028462791484372,0.13284627914843716,0.37
2024-03-05 10:00:00,0.499822547826368,0.12982254782636798,0.37
2024-03-05 11:00:00,0.4940285263711113,0.12402852637111128,0.37
2024-03-05 12:00:00,0.48604989391787745,0.11604989391787747,0.37
2024-03-05 13:00:00,0.47874651921333833,0.10874651921333832,0.37
2024-03-05 14:00:00,0.46840315933592624,0.09840315933592624,0.37
2024-03-05 15:00:00,0.4612627870896316,0.09126278708963159,0.37
2024-03-05 16:00:00,0.45754605477688776,0.08754605477688775,0.37
2024-03-05 17:00:00,0.4570649752390713,0.08706497523907133,0.37
2024-03-05 18:00:00,0.4578998211723035,0.08789982117230348,0.37
2024-03-05 19:00:00,0.45631816704519784,0.08631816704519785,0.37
2024-03-05 20:00:00,0.457005861634981,0.08700586163498103,0.37
2024-03-05 21:00:00,0.454618626824139,0.08461862682413898,0.37
2024-03-05 22:00:00,0.4514187640186058,0.08141876401860582,0.37
2024-03-05 23:00:00,0.4498341871735323,0.07983418717353227,0.37
2024-03-06 00:00:00,0.4516976476928895,0.0816976476928895,0.37
2024-03-06 01:00:00,0.4501758701377119,0.0801758701377119,0.37
2024-03-06 02:00:00,0.45080952962068144,0.08080952962068146,0.37
2024-03-06 03:00:00,0.4516833117011309,0.08168331170113093,0.37
2024-03-06 04:00:00,0.45343162995441,0.08343162995440997,0.37
2024-03-06 05:00:00,0.4540814447786718,0.08408144477867181,0.37
2024-03-06 06:00:00,0.44995723374868823,0.07995723374868821,0.37
2024-03-06 07:00:00,0.45028108421416474,0.08028108421416474,0.37
2024-03-06 08:00:00,0.4558603522423449,0.0858603522423449,0.37
2024-03-06 09:00:00,0.4573894983927794,0.08738949839277942,0.37
2024-03-06 10:00:00,0.4574687039173396,0.08746870391733966,0.37
2024-03-06 11:00:00,0.45824495191690506,0.08824495191690507,0.37
2024-03-06 12:00:00,0.45867489440303977,0.08867489440303977,0.37
2024-03-06 13:00:00,0.4598380594309853,0.08983805943098534,0.37
2024-03-06 14:00:00,0.4618974627428464,0.0918974627428464,0.37
2024-03-06 15:00:00,0.4628136337836814,0.09281363378368139,0.37
2024-03-06 16:00:00,0.4633057704392738,0.09330577043927381,0.37
2024-03-06 17:00:00,0.4687283499169187,0.0987283499169187,0.37
2024-03-06 18:00:00,0.4810563953851055,0.1110563953851055,0.37
2024-03-06 19:00:00,0.4896911694158355,0.1196911694158355,0.37
2024-03-06 20:00:00,0.49907659272739924,0.12907659272739924,0.37
2024-03-06 21:00:00,0.5069185759542101,0.13691857595421003,0.37
2024-03-06 22:00:00,0.5168300073819375,0.1468300073819375,0.37
2024-03-06 23:00:00,0.526144228036828,0.15614422803682804,0.37
2024-03-07 00:00:00,0.527573241702998,0.15757324170299805,0.37
2024-03-07 01:00:00,0.5266399679923531,0.15663996799235314,0.37
2024-03-07 02:00:00,0.5354380056837044,0.1654380056837044,0.37
2024-03-07 03:00:00,0.5500292679398968,0.18002926793989682,0.37
2024-03-07 04:00:00,0.5584590376324655,0.18845903763246552,0.37
2024-03-07 05:00:00,0.5709069784734875,0.20090697847348743,0.37
2024-03-07 06:00:00,0.5840214229020366,0.21402142290203657,0.37
2024-03-07 07:00:00,0.5893700615822312,0.21937006158223116,0.37
2024-03-07 08:00:00,0.5859230891330772,0.21592308913307726,0.37
2024-03-07 09:00:00,0.5710928614661628,0.20109286146616273,0.37
2024-03-07 10:00:00,0.5524676720266806,0.18246767202668057,0.37
2024-03-07 11:00:00,0.5381119246439414,0.16811192464394142,0.37
2024-03-07 12:00:00,0.5233333385329967,0.15333333853299672,0.37
2024-03-07 13:00:00,0.5112485571528449,0.14124855715284493,0.37
2024-03-07 14:00:00,0.49779031308367205,0.12779031308367209,0.37
2024-03-07 15:00:00,0.4855368404153243,0.11553684041532432,0.37
2024-03-07 16:00:00,0.46724318238850165,0.09724318238850167,0.37
2024-03-07 17:00:00,0.4602636408297974,0.09026364082979742,0.37
2024-03-07 18:00:00,0.45869565839391313,0.08869565839391316,0.37
2024-03-07 19:00:00,0.46042553786222673,0.09042553786222673,0.37
2024-03-07 20:00:00,0.47613156837493054,0.10613156837493053,0.37
2024-03-07 21:00:00,0.5049560428319834,0.1349560428319834,0.37
2024-03-07 22:00:00,0.53170659166387,0.16170659166387,0.37
2024-03-07 23:00:00,0.5450544774203014,0.17505447742030145,0.37
2024-03-08 00:00:00,0.553393347263269,0.18339334726326909,0.37
2024-03-08 01:00:00,0.5584719081439294,0.18847190814392942,0.37
2024-03-08 02:00:00,0.5591739524768397,0.18917395247683963,0.37
2024-03-08 03:00:00,0.5682877752764786,0.19828777527647862,0.37
2024-03-08 04:00:00,0.5717444697813129,0.2017444697813129,0.37
2024-03-08 05:00:00,0.5744306755287991,0.20443067552879915,0.37
2024-03-08 06:00:00,0.5767762868571938,0.20677628685719385,0.37
2024-03-08 07:00:00,0.5840045517921751,0.21400455179217515,0.37
2024-03-08 08:00:00,0.5475518338611591,0.17755183386115908,0.37
2024-03-08 09:00:00,0.5214295545602123,0.15142955456021231,0.37
2024-03-08 10:00:00,0.49966665071460226,0.1296666507146023,0.37
2024-03-08 11:00:00,0.46034013349473657,0.09034013349473656,0.37
2024-03-08 12:00:00,0.43142417772454156,0.06142417772454156,0.37
2024-03-08 13:00:00,0.3843183235333535,0.014318323533353484,0.37
2024-03-08 14:00:00,0.37394956698032134,0.00394956698032136,0.37
2024-03-08 15:00:00,0.38569125722324715,0.015691257223247174,0.37
2024-03-08 16:00:00,0.3889118054896401,0.018911805489640113,0.37
2024-03-08 17:00:00,0.39530575839883897,0.025305758398838956,0.37
2024-03-08 18:00:00,0.4052236741204269,0.03522367412042691,0.37
2024-03-08 19:00:00,0.4157313227162426,0.04573132271624256,0.37
2024-03-08 20:00:00,0.42558082463989566,0.055580824639895665,0.37
2024-03-08 21:00:00,0.44101167172392364,0.07101167172392364,0.37
2024-03-08 22:00:00,0.4593791981871636,0.08937919818716361,0.37
2024-03-08 23:00:00,0.47235982549169947,0.10235982549169949,0.37
2024-03-09 00:00:00,0.48532895957375444,0.11532895957375444,0.37
2024-03-09 01:00:00,0.5007284712785289,0.13072847127852896,0.37
2024-03-09 02:00:00,0.5209769859818045,0.15097698598180453,0.37
2024-03-09 03:00:00,0.5446994717296444,0.17469947172964442,0.37
2024-03-09 04:00:00,0.5599806661405564,0.18998066614055636,0.37
2024-03-09 05:00:00,0.5680606908059108,0.19806069080591082,0.37
2024-03-09 06:00:00,0.589050689531071,0.21905068953107104,0.37
2024-03-09 07:00:00,0.5948189507796717,0.2248189507796718,0.37
2024-03-09 08:00:00,0.5606734136646301,0.19067341366463006,0.37
2024-03-09 09:00:00,0.4908962674197553,0.1208962674197553,0.37
2024-03-09 10:00:00,0.44001770589614486,0.07001770589614488,0.37
2024-03-09 11:00:00,0.4033157016574336,0.03331570165743357,0.37
2024-03-09 12:00:00,0.39192489817663106,0.021924898176631083,0.37
2024-03-09 13:00:00,0.38678548575156807,0.01678548575156805,0.37
2024-03-09 14:00:00,0.37165278122989515,0.0016527812298951711,0.37
2024-03-09 15:00:00,0.3781938377509716,0.00819383775097162,0.37
2024-03-09 16:00:00,0.3729490871747432,0.0029490871747431973,0.37
2024-03-09 17:00:00,0.384915986902094,0.014915986902094006,0.37
2024-03-09 18:00:00,0.4062715253138222,0.03627152531382223,0.37
2024-03-09 19:00:00,0.42363689741019867,0.053636897410198676,0.37
2024-03-09 20:00:00,0.4381638116220003,0.0681638116220003,0.37
2024-03-09 21:00:00,0.45216351204398303,0.08216351204398303,0.37
2024-03-09 22:00:00,0.4616058141873811,0.09160581418738113,0.37
2024-03-09 23:00:00,0.46671735873521086,0.09671735873521088,0.37
2024-03-10 00:00:00,0.4856860249509016,0.11568602495090159,0.37
2024-03-10 01:00:00,0.49136811819029735,0.12136811819029739,0.37
2024-03-10 02:00:00,0.4897998258651882,0.11979982586518821,0.37
2024-03-10 03:00:00,0.4841662283116293,0.11416622831162933,0.37
2024-03-10 04:00:00,0.4892984550159302,0.11929845501593023,0.37
2024-03-10 05:00:00,0.497792898254069,0.127792898254069,0.37
2024-03-10 06:00:00,0.504250016163761,0.13425001616376098,0.37
2024-03-10 07:00:00,0.5225393271299252,0.15253932712992527,0.37
2024-03-10 08:00:00,0.49820606005142465,0.12820606005142465,0.37
2024-03-10 09:00:00,0.44731241469898547,0.07731241469898548,0.37
2024-03-10 10:00:00,0.4224297357066136,0.05242973570661358,0.37
2024-03-10 11:00:00,0.41135017739850566,0.04135017739850565,0.37
2024-03-10 12:00:00,0.3964938104075845,0.026493810407584504,0.37
2024-03-10 13:00:00,0.39120148012379347,0.021201480123793446,0.37
2024-03-10 14:00:00,0.3814188835394749,0.011418883539474893,0.37
2024-03-10 15:00:00,0.37399004783750617,0.003990047837506191,0.37
2024-03-10 16:00:00,0.3719291328082112,0.001929132808211196,0.37
2024-03-10 17:00:00,0.3829339085518629,0.0129339085518629,0.37
2024-03-10 18:00:00,0.39974200558490636,0.029742005584906358,0.37
2024-03-10 19:00:00,0.4191701715969017,0.04917017159690166,0.37
2024-03-10 20:00:00,0.43764611807607356,0.0676461180760736,0.37
2024-03-10 21:00:00,0.44941289849320815,0.07941289849320814,0.37
2024-03-10 22:00:00,0.4550943322230786,0.08509433222307862,0.37
2024-03-10 23:00:00,0.462547654929781,0.09254765492978098,0.37
2024-03-11 00:00:00,0.46673137056833824,0.09673137056833822,0.37
2024-03-11 01:00:00,0.4634492938853044,0.09344929388530446,0.37
2024-03-11 02:00:00,0.46191140777226786,0.09191140777226785,0.37
2024-03-11 03:00:00,0.46549524066759707,0.09549524066759707,0.37
2024-03-11 04:00:00,0.4738514841790289,0.10385148417902892,0.37
2024-03-11 05:00:00,0.47690078904082345,0.10690078904082347,0.37
2024-03-11 06:00:00,0.4757248718623469,0.1057248718623469,0.37
2024-03-11 07:00:00,0.46580656160745076,0.09580656160745077,0.37
2024-03-11 08:00:00,0.45475977914492793,0.08475977914492792,0.37
2024-03-11 09:00:00,0.44254191056090086,0.0725419105609009,0.37
2024-03-11 10:00:00,0.4243108865774843,0.05431088657748426,0.37
2024-03-11 11:00:00,0.3874132674920112,0.017413267492011213,0.37
2024-03-11 12:00:00,0.37880425886871383,0.008804258868713851,0.37
2024-03-11 13:00:00,0.38598440426507463,0.015984404265074643,0.37
2024-03-11 14:00:00,0.38547004685369585,0.015470046853695846,0.37
2024-03-11 15:00:00,0.383654145766626,0.013654145766625977,0.37
2024-03-11 16:00:00,0.38571972372242386,0.015719723722423876,0.37
2024-03-11 17:00:00,0.387978313571537,0.017978313571537022,0.37
2024-03-11 18:00:00,0.39018294970641093,0.02018294970641094,0.37
2024-03-11 19:00:00,0.3987206961791423,0.02872069617914232,0.37
2024-03-11 20:00:00,0.4084217699782118,0.03842176997821178,0.37
2024-03-11 21:00:00,0.414432243860673,0.04443224386067304,0.37
2024-03-11 22:00:00,0.42081997720499725,0.05081997720499728,0.37
2024-03-11 23:00:00,0.42047002396083855,0.05047002396083853,0.37
2024-03-12 00:00:00,0.42126189310823337,0.051261893108233376,0.37
2024-03-12 01:00:00,0.42143610321884156,0.05143610321884158,0.37
2024-03-12 02:00:00,0.42371453136499904,0.05371453136499907,0.37
2024-03-12 03:00:00,0.4279066827490895,0.05790668274908953,0.37
2024-03-12 04:00:00,0.42920791873529374,0.059207918735293755,0.37
2024-03-12 05:00:00,0.4307810835369591,0.060781083536959116,0.37
2024-03-12 06:00:00,0.43158829397042625,0.061588293970426256,0.37
2024-03-12 07:00:00,0.43516325095498154,0.06516325095498156,0.37
2024-03-12 08:00:00,0.43602964296107494,0.06602964296107494,0.37
2024-03-12 09:00:00,0.4376993822856905,0.0676993822856905,0.37
2024-03-12 10:00:00,0.4369359452422993,0.06693594524229929,0.37
2024-03-12 11:00:00,0.4330521216156977,0.06305212161569775,0.37
2024-03-12 12:00:00,0.43443822712308394,0.06443822712308396,0.37
2024-03-12 13:00:00,0.4332010595420988,0.0632010595420988,0.37
2024-03-12 14:00:00,0.43144404953464266,0.061444049534642664,0.37
2024-03-12 15:00:00,0.43190346020050135,0.061903460200501345,0.37
2024-03-12 16:00:00,0.4343886197285929,0.06438861972859287,0.37
2024-03-12 17:00:00,0.43682211383592046,0.06682211383592045,0.37
2024-03-12 18:00:00,0.4374017452974584,0.06740174529745842,0.37
2024-03-12 19:00:00,0.4377835456286491,0.06778354562864905,0.37
2024-03-12 20:00:00,0.43729275410467294,0.06729275410467293,0.37
2024-03-12 21:00:00,0.43981262348626815,0.06981262348626815,0.37
2024-03-12 22:00:00,0.43804575218219793,0.06804575218219794,0.37
2024-03-12 23:00:00,0.4369369692240669,0.06693696922406689,0.37
2024-03-13 00:00:00,0.43915499759259635,0.06915499759259638,0.37
2024-03-13 01:00:00,0.4436665837487904,0.07366658374879045,0.37
2024-03-13 02:00:00,0.44000356200742735,0.07000356200742734,0.37
2024-03-13 03:00:00,0.4401625955484543,0.07016259554845432,0.37
2024-03-13 04:00:00,0.44716778027621384,0.07716778027621388,0.37
2024-03-13 05:00:00,0.4461231968394719,0.07612319683947191,0.37
2024-03-13 06:00:00,0.4423923783956433,0.07239237839564332,0.37
2024-03-13 07:00:00,0.4419443249517502,0.07194432495175021,0.37
2024-03-13 08:00:00,0.43958394752984215,0.06958394752984216,0.37
2024-03-13 09:00:00,0.43081765161162844,0.06081765161162845,0.37
2024-03-13 10:00:00,0.4155046787773366,0.045504678777336584,0.37
2024-03-13 11:00:00,0.4117185534389333,0.04171855343893331,0.37
2024-03-13 12:00:00,0.39832148059399813,0.028321480593998125,0.37
2024-03-13 13:00:00,0.3875097681045494,0.01750976810454941,0.37
2024-03-13 14:00:00,0.3932218518502081,0.0232218518502081,0.37
2024-03-13 15:00:00,0.39753898113615294,0.027538981136152916,0.37
2024-03-13 16:00:00,0.3875135018051,0.017513501805100036,0.37
2024-03-13 17:00:00,0.3817829134198198,0.011782913419819815,0.37
2024-03-13 18:00:00,0.3936365582257634,0.023636558225763375,0.37
2024-03-13 19:00:00,0.40720989565966653,0.037209895659666516,0.37
2024-03-13 20:00:00,0.4153497076731292,0.04534970767312918,0.37
2024-03-13 21:00:00,0.4295388115467875,0.05953881154678754,0.37
2024-03-13 22:00:00,0.4416403220922987,0.0716403220922987,0.37
2024-03-13 23:00:00,0.4463903027532746,0.07639030275327466,0.37
2024-03-14 00:00:00,0.44608532915645444,0.07608532915645443,0.37
2024-03-14 01:00:00,0.448589870713175,0.078589870713175,0.37
2024-03-14 02:00:00,0.4498793055384495,0.07987930553844952,0.37
2024-03-14 03:00:00,0.4510427504883162,0.08104275048831623,0.37
2024-03-14 04:00:00,0.4510589164474204,0.08105891644742043,0.37
2024-03-14 05:00:00,0.4503181387261115,0.08031813872611149,0.37
2024-03-14 06:00:00,0.44630549918186796,0.07630549918186796,0.37
2024-03-14 07:00:00,0.44926236481017784,0.07926236481017783,0.37
2024-03-14 08:00:00,0.45358179456387154,0.08358179456387155,0.37
2024-03-14 09:00:00,0.4487001565631942,0.07870015656319419,0.37
2024-03-14 10:00:00,0.4430894865648099,0.0730894865648099,0.37
2024-03-14 11:00:00,0.4411918728156773,0.07119187281567732,0.37
2024-03-14 12:00:00,0.43886308685235687,0.06886308685235688,0.37
2024-03-14 13:00:00,0.433457459457947,0.06345745945794702,0.37
2024-03-14 14:00:00,0.43305318842114976,0.06305318842114978,0.37
2024-03-14 15:00:00,0.43646471080291976,0.06646471080291978,0.37
2024-03-14 16:00:00,0.43991566391870845,0.06991566391870845,0.37
2024-03-14 17:00:00,0.44240904546818854,0.07240904546818856,0.37
2024-03-14 18:00:00,0.44653803494884053,0.07653803494884052,0.37
2024-03-14 19:00:00,0.44951970560295157,0.07951970560295156,0.37
2024-03-14 20:00:00,0.45712398446870045,0.08712398446870045,0.37
2024-03-14 21:00:00,0.4634436393312227,0.09344363933122267,0.37
2024-03-14 22:00:00,0.46453343907228684,0.09453343907228684,0.37
2024-03-14 23:00:00,0.47020567426386795,0.10020567426386794,0.37
2024-03-15 00:00:00,0.4731595539892167,0.10315955398921674,0.37
2024-03-15 01:00:00,0.47265648774860847,0.10265648774860846,0.37
2024-03-15 02:00:00,0.46967524960274476,0.09967524960274474,0.37
2024-03-15 03:00:00,0.4636850896380089,0.09368508963800894,0.37
2024-03-15 04:00:00,0.4620975448280714,0.0920975448280714,0.37
2024-03-15 05:00:00,0.45891100200436613,0.08891100200436615,0.37
2024-03-15 06:00:00,0.4575511218408601,0.08755112184086009,0.37
2024-03-15 07:00:00,0.4601229893489202,0.09012298934892021,0.37
2024-03-15 08:00:00,0.46145647893501995,0.09145647893501997,0.37
2024-03-15 09:00:00,0.4606960840318399,0.09069608403183994,0.37
2024-03-15 10:00:00,0.4595679808183779,0.08956798081837788,0.37
2024-03-15 11:00:00,0.46149715474190406,0.09149715474190406,0.37
2024-03-15 12:00:00,0.46092163150172527,0.09092163150172526,0.37
2024-03-15 13:00:00,0.45662944582640885,0.08662944582640889,0.37
2024-03-15 14:00:00,0.45239177109650763,0.08239177109650764,0.37
2024-03-15 15:00:00,0.4469329983536375,0.0769329983536375,0.37
2024-03-15 16:00:00,0.4460643435144913,0.07606434351449132,0.37
