Date/Time,DistrictCooling:HVAC [J](Hourly),DistrictHeating:HVAC [J](Hourly),Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 09/14  06:00:00,1676735.7303224225,0.0,1332530.907142857,0.0,1332000.0 
 09/14  07:00:00,1632500.3398680822,0.0,1332530.907142857,0.0,1332000.0 
 09/14  08:00:00,1689033.0710999377,0.0,1332530.907142857,0.0,1332000.0 
 09/14  09:00:00,1787834.6863193663,0.0,1332530.907142857,0.0,1332000.0 
 09/14  10:00:00,2197727.2779058074,0.0,1332530.907142857,0.0,1332000.0 
 09/14  11:00:00,2873974.9506342034,0.0,1332530.907142857,0.0,1332000.0 
 09/14  12:00:00,3380781.7936170604,0.0,1332530.907142857,0.0,1332000.0 
 09/14  13:00:00,3616183.6956843766,0.0,1332530.907142857,0.0,1332000.0 
 09/14  14:00:00,3318628.4352377965,0.0,1332530.907142857,0.0,1332000.0 
 09/14  15:00:00,2838478.2120003295,0.0,1332530.907142857,0.0,1332000.0 
 09/14  16:00:00,2421786.4744052775,0.0,1332530.907142857,0.0,1332000.0 
 09/14  17:00:00,2095730.8194406852,0.0,1332530.907142857,0.0,1332000.0 
 09/14  18:00:00,1933807.199856531,0.0,1332530.907142857,0.0,1332000.0 
 09/14  19:00:00,1855052.313506594,0.0,1332530.907142857,0.0,1332000.0 
 09/14  20:00:00,1884589.4155790443,0.0,1332530.907142857,0.0,1332000.0 
 09/14  21:00:00,2005064.2126827247,0.0,1332530.907142857,0.0,1332000.0 
 09/14  22:00:00,2093717.8781565807,0.0,1332530.907142857,0.0,1332000.0 
 09/14  23:00:00,2041285.6635997752,0.0,1332530.907142857,0.0,1332000.0 
 09/14  24:00:00,2048475.8502740245,0.0,1332530.907142857,0.0,1332000.0 
 09/15  01:00:00,2057477.6106261523,0.0,1332530.907142857,0.0,1332000.0 
 09/15  02:00:00,2045230.3173936189,0.0,1332530.907142857,0.0,1332000.0 
 09/15  03:00:00,2009113.710812827,0.0,1332530.907142857,0.0,1332000.0 
 09/15  04:00:00,1997574.4707422908,0.0,1332530.907142857,0.0,1332000.0 
 09/15  05:00:00,2037177.7202951438,0.0,1332530.907142857,0.0,1332000.0 
 09/15  06:00:00,2036070.2170301583,0.0,1332530.907142857,0.0,1332000.0 
 09/15  07:00:00,1919332.620507216,0.0,1332530.907142857,0.0,1332000.0 
 09/15  08:00:00,1729343.3091157738,0.0,1332530.907142857,0.0,1332000.0 
 09/15  09:00:00,1683822.2345343302,0.0,1332530.907142857,0.0,1332000.0 
 09/15  10:00:00,1745726.4165908466,0.0,1332530.907142857,0.0,1332000.0 
 09/15  11:00:00,1782837.5989352015,0.0,1332530.907142857,0.0,1332000.0 
 09/15  12:00:00,2282269.718661597,0.0,1332530.907142857,0.0,1332000.0 
 09/15  13:00:00,2708579.111703502,0.0,1332530.907142857,0.0,1332000.0 
 09/15  14:00:00,2960650.6140178437,0.0,1332530.907142857,0.0,1332000.0 
 09/15  15:00:00,2980575.1791091166,0.0,1332530.907142857,0.0,1332000.0 
 09/15  16:00:00,2860604.346287747,0.0,1332530.907142857,0.0,1332000.0 
 09/15  17:00:00,2669574.910756747,0.0,1332530.907142857,0.0,1332000.0 
 09/15  18:00:00,2538646.7504303437,0.0,1332530.907142857,0.0,1332000.0 
 09/15  19:00:00,2123645.5488737053,0.0,1332530.907142857,0.0,1332000.0 
 09/15  20:00:00,1866607.5645103562,0.0,1332530.907142857,0.0,1332000.0 
 09/15  21:00:00,1701816.982986338,0.0,1332530.907142857,0.0,1332000.0 
 09/15  22:00:00,1622278.888860188,0.0,1332530.907142857,0.0,1332000.0 
 09/15  23:00:00,1517728.3563764084,0.0,1332530.907142857,0.0,1332000.0 
 09/15  24:00:00,1421505.6181546974,0.0,1332530.907142857,0.0,1332000.0 
 09/16  01:00:00,1368028.499480514,0.0,1332530.907142857,0.0,1332000.0 
 09/16  02:00:00,1353441.1293866537,0.0,1332530.907142857,0.0,1332000.0 
 09/16  03:00:00,1292734.2060725966,0.0,1332530.907142857,0.0,1332000.0 
 09/16  04:00:00,1286257.402247887,0.0,1332530.907142857,0.0,1332000.0 
 09/16  05:00:00,1287506.3829413743,0.0,1332530.907142857,0.0,1332000.0 
 09/16  06:00:00,1228788.3116289151,0.0,1332530.907142857,0.0,1332000.0 
 09/16  07:00:00,1183722.8802881248,0.0,1332530.907142857,0.0,1332000.0 
 09/16  08:00:00,1245953.8112755874,0.0,1332530.907142857,0.0,1332000.0 
 09/16  09:00:00,1452762.80035936,0.0,1332530.907142857,0.0,1332000.0 
 09/16  10:00:00,1999333.4811698853,0.0,1332530.907142857,0.0,1332000.0 
 09/16  11:00:00,2635926.899276561,0.0,1332530.907142857,0.0,1332000.0 
 09/16  12:00:00,3145092.6623788755,0.0,1332530.907142857,0.0,1332000.0 
 09/16  13:00:00,3273296.5879231826,0.0,1332530.907142857,0.0,1332000.0 
 09/16  14:00:00,3386102.871330156,0.0,1332530.907142857,0.0,1332000.0 
 09/16  15:00:00,3488503.849515999,0.0,1332530.907142857,0.0,1332000.0 
 09/16  16:00:00,3318255.4169794694,0.0,1332530.907142857,0.0,1332000.0 
 09/16  17:00:00,2918984.6255362215,0.0,1332530.907142857,0.0,1332000.0 
 09/16  18:00:00,2611856.268884381,0.0,1332530.907142857,0.0,1332000.0 
 09/16  19:00:00,2159268.1971165393,0.0,1332530.907142857,0.0,1332000.0 
 09/16  20:00:00,1768769.7366839633,0.0,1332530.907142857,0.0,1332000.0 
 09/16  21:00:00,1580069.471736762,0.0,1332530.907142857,0.0,1332000.0 
 09/16  22:00:00,1494234.8746986522,0.0,1332530.907142857,0.0,1332000.0 
 09/16  23:00:00,1430920.5100084853,0.0,1332530.907142857,0.0,1332000.0 
 09/16  24:00:00,1358014.6129452316,0.0,1332530.907142857,0.0,1332000.0 
 09/17  01:00:00,1366251.9174323496,0.0,1332530.907142857,0.0,1332000.0 
 09/17  02:00:00,1291001.0908187488,0.0,1332530.907142857,0.0,1332000.0 
 09/17  03:00:00,1164220.0023459604,0.0,1332530.907142857,0.0,1332000.0 
 09/17  04:00:00,1151179.8427492504,0.0,1332530.907142857,0.0,1332000.0 
 09/17  05:00:00,1138556.2952016208,0.0,1332530.907142857,0.0,1332000.0 
 09/17  06:00:00,1135537.690569015,0.0,1332530.907142857,0.0,1332000.0 
 09/17  07:00:00,1177250.0633925828,0.0,1332530.907142857,0.0,1332000.0 
 09/17  08:00:00,1300464.6947425783,0.0,1332530.907142857,0.0,1332000.0 
 09/17  09:00:00,1487987.3501458005,0.0,1332530.907142857,0.0,1332000.0 
 09/17  10:00:00,2218874.342408632,0.0,1332530.907142857,0.0,1332000.0 
 09/17  11:00:00,2897918.653649373,0.0,1332530.907142857,0.0,1332000.0 
 09/17  12:00:00,3257905.968775448,0.0,1332530.907142857,0.0,1332000.0 
 09/17  13:00:00,3554712.5384635953,0.0,1332530.907142857,0.0,1332000.0 
 09/17  14:00:00,3755217.415482123,0.0,1332530.907142857,0.0,1332000.0 
 09/17  15:00:00,3557978.6566543556,0.0,1332530.907142857,0.0,1332000.0 
 09/17  16:00:00,3240901.515763878,0.0,1332530.907142857,0.0,1332000.0 
 09/17  17:00:00,2845807.6148489234,0.0,1332530.907142857,0.0,1332000.0 
 09/17  18:00:00,2431153.661002888,0.0,1332530.907142857,0.0,1332000.0 
 09/17  19:00:00,2030319.813272564,0.0,1332530.907142857,0.0,1332000.0 
 09/17  20:00:00,1745792.5119196647,0.0,1332530.907142857,0.0,1332000.0 
 09/17  21:00:00,1539599.984464865,0.0,1332530.907142857,0.0,1332000.0 
 09/17  22:00:00,1492505.6970760329,0.0,1332530.907142857,0.0,1332000.0 
 09/17  23:00:00,1478073.8653312922,0.0,1332530.907142857,0.0,1332000.0 
 09/17  24:00:00,1435438.7118765248,0.0,1332530.907142857,0.0,1332000.0 
 09/18  01:00:00,1410272.1321416404,0.0,1332530.907142857,0.0,1332000.0 
 09/18  02:00:00,1402437.216780997,0.0,1332530.907142857,0.0,1332000.0 
 09/18  03:00:00,1444849.4212811976,0.0,1332530.907142857,0.0,1332000.0 
 09/18  04:00:00,1447073.827094383,0.0,1332530.907142857,0.0,1332000.0 
 09/18  05:00:00,1415253.4089983085,0.0,1332530.907142857,0.0,1332000.0 
 09/18  06:00:00,1401314.8244748719,0.0,1332530.907142857,0.0,1332000.0 
 09/18  07:00:00,1388584.2436205423,0.0,1332530.907142857,0.0,1332000.0 
 09/18  08:00:00,1448279.633399262,0.0,1332530.907142857,0.0,1332000.0 
 09/18  09:00:00,1704934.5941670353,0.0,1332530.907142857,0.0,1332000.0 
 09/18  10:00:00,2055460.9940008428,0.0,1332530.907142857,0.0,1332000.0 
 09/18  11:00:00,2260795.1251635877,0.0,1332530.907142857,0.0,1332000.0 
 09/18  12:00:00,2571165.3298890404,0.0,1332530.907142857,0.0,1332000.0 
 09/18  13:00:00,3089212.138783068,0.0,1332530.907142857,0.0,1332000.0 
 09/18  14:00:00,3120787.7802327517,0.0,1332530.907142857,0.0,1332000.0 
 09/18  15:00:00,2932151.185700947,0.0,1332530.907142857,0.0,1332000.0 
 09/18  16:00:00,2723497.1023819568,0.0,1332530.907142857,0.0,1332000.0 
 09/18  17:00:00,2550414.7092772992,0.0,1332530.907142857,0.0,1332000.0 
 09/18  18:00:00,2340884.2004634086,0.0,1332530.907142857,0.0,1332000.0 
 09/18  19:00:00,1932942.2499869945,0.0,1332530.907142857,0.0,1332000.0 
 09/18  20:00:00,1741673.2158614004,0.0,1332530.907142857,0.0,1332000.0 
 09/18  21:00:00,1615813.1224139938,0.0,1332530.907142857,0.0,1332000.0 
 09/18  22:00:00,1581192.2238147878,0.0,1332530.907142857,0.0,1332000.0 
 09/18  23:00:00,1515420.502725693,0.0,1332530.907142857,0.0,1332000.0 
 09/18  24:00:00,1494487.1160798182,0.0,1332530.907142857,0.0,1332000.0 
 09/19  01:00:00,1444292.9285039385,0.0,1332530.907142857,0.0,1332000.0 
 09/19  02:00:00,1441319.1443200605,0.0,1332530.907142857,0.0,1332000.0 
 09/19  03:00:00,1425468.5721609767,0.0,1332530.907142857,0.0,1332000.0 
 09/19  04:00:00,1399691.4598941307,0.0,1332530.907142857,0.0,1332000.0 
 09/19  05:00:00,1382800.5903563302,0.0,1332530.907142857,0.0,1332000.0 
 09/19  06:00:00,1363325.4319616247,0.0,1332530.907142857,0.0,1332000.0 
 09/19  07:00:00,1320058.287449978,0.0,1332530.907142857,0.0,1332000.0 
 09/19  08:00:00,1332495.7567288498,0.0,1332530.907142857,0.0,1332000.0 
 09/19  09:00:00,1471103.7504948718,0.0,1332530.907142857,0.0,1332000.0 
 09/19  10:00:00,1893507.789296238,0.0,1332530.907142857,0.0,1332000.0 
 09/19  11:00:00,2373025.744604163,0.0,1332530.907142857,0.0,1332000.0 
 09/19  12:00:00,2558963.3076725937,0.0,1332530.907142857,0.0,1332000.0 
 09/19  13:00:00,2711984.8184770225,0.0,1332530.907142857,0.0,1332000.0 
 09/19  14:00:00,2806446.8990041735,0.0,1332530.907142857,0.0,1332000.0 
 09/19  15:00:00,2756783.3886505743,0.0,1332530.907142857,0.0,1332000.0 
 09/19  16:00:00,2607387.5163458223,0.0,1332530.907142857,0.0,1332000.0 
 09/19  17:00:00,2280036.193803176,0.0,1332530.907142857,0.0,1332000.0 
 09/19  18:00:00,1985519.5492699482,0.0,1332530.907142857,0.0,1332000.0 
 09/19  19:00:00,1642584.2101486814,0.0,1332530.907142857,0.0,1332000.0 
 09/19  20:00:00,1410854.0866827616,0.0,1332530.907142857,0.0,1332000.0 
 09/19  21:00:00,1334964.338060955,0.0,1332530.907142857,0.0,1332000.0 
 09/19  22:00:00,1314108.7627324755,0.0,1332530.907142857,0.0,1332000.0 
 09/19  23:00:00,1287123.4017280177,0.0,1332530.907142857,0.0,1332000.0 
 09/19  24:00:00,1235792.8208629517,0.0,1332530.907142857,0.0,1332000.0 
 09/20  01:00:00,1151788.5563402353,0.0,1332530.907142857,0.0,1332000.0 
 09/20  02:00:00,1125179.165682126,0.0,1332530.907142857,0.0,1332000.0 
 09/20  03:00:00,1108021.8379716626,0.0,1332530.907142857,0.0,1332000.0 
 09/20  04:00:00,1083139.3084408413,0.0,1332530.907142857,0.0,1332000.0 
 09/20  05:00:00,1068307.2629759086,0.0,1332530.907142857,0.0,1332000.0 
 09/20  06:00:00,1042124.205456963,0.0,1332530.907142857,0.0,1332000.0 
 09/20  07:00:00,998286.9706037566,0.0,1332530.907142857,0.0,1332000.0 
 09/20  08:00:00,1062885.3941413267,0.0,1332530.907142857,0.0,1332000.0 
 09/20  09:00:00,1254242.5971819242,0.0,1332530.907142857,0.0,1332000.0 
 09/20  10:00:00,1435129.5478040453,0.0,1332530.907142857,0.0,1332000.0 
 09/20  11:00:00,1896998.8848170459,0.0,1332530.907142857,0.0,1332000.0 
 09/20  12:00:00,2237652.2327907565,0.0,1332530.907142857,0.0,1332000.0 
 09/20  13:00:00,2491152.3970051706,0.0,1332530.907142857,0.0,1332000.0 
 09/20  14:00:00,2510057.316142309,0.0,1332530.907142857,0.0,1332000.0 
 09/20  15:00:00,2409822.3616984226,0.0,1332530.907142857,0.0,1332000.0 
 09/20  16:00:00,2207200.6676663067,0.0,1332530.907142857,0.0,1332000.0 
 09/20  17:00:00,1834216.8293801472,0.0,1332530.907142857,0.0,1332000.0 
 09/20  18:00:00,1609550.5127861649,0.0,1332530.907142857,0.0,1332000.0 
 09/20  19:00:00,1386829.8973347628,0.0,1332530.907142857,0.0,1332000.0 
 09/20  20:00:00,1319625.21928994,0.0,1332530.907142857,0.0,1332000.0 
 09/20  21:00:00,1281513.905941733,0.0,1332530.907142857,0.0,1332000.0 
 09/20  22:00:00,1224633.3802999668,0.0,1332530.907142857,0.0,1332000.0 
 09/20  23:00:00,1184618.001431203,0.0,1332530.907142857,0.0,1332000.0 
 09/20  24:00:00,1127066.5997682337,0.0,1332530.907142857,0.0,1332000.0 
 09/21  01:00:00,1081733.4831874066,0.0,1332530.907142857,0.0,1332000.0 
 09/21  02:00:00,1100336.1685261214,0.0,1332530.907142857,0.0,1332000.0 
 09/21  03:00:00,1049822.476230197,0.0,1332530.907142857,0.0,1332000.0 
 09/21  04:00:00,932175.1322538726,0.0,1332530.907142857,0.0,1332000.0 
 09/21  05:00:00,831313.2225431134,0.0,1332530.907142857,0.0,1332000.0 
 09/21  06:00:00,778283.4490936269,0.0,1332530.907142857,0.0,1332000.0 
 09/21  07:00:00,741821.9036819325,0.0,1332530.907142857,0.0,1332000.0 
 09/21  08:00:00,817939.7966988,0.0,1332530.907142857,0.0,1332000.0 
 09/21  09:00:00,1051827.3190596523,0.0,1332530.907142857,0.0,1332000.0 
 09/21  10:00:00,1253596.0993510964,0.0,1332530.907142857,0.0,1332000.0 
 09/21  11:00:00,1417169.9981053,0.0,1332530.907142857,0.0,1332000.0 
 09/21  12:00:00,1659723.2935909221,0.0,1332530.907142857,0.0,1332000.0 
 09/21  13:00:00,1764052.7859740693,0.0,1332530.907142857,0.0,1332000.0 
 09/21  14:00:00,1789347.1762889111,0.0,1332530.907142857,0.0,1332000.0 
 09/21  15:00:00,1917382.9980562553,0.0,1332530.907142857,0.0,1332000.0 
 09/21  16:00:00,1873798.7283026902,0.0,1332530.907142857,0.0,1332000.0 
 09/21  17:00:00,1677929.9140851137,0.0,1332530.907142857,0.0,1332000.0 
 09/21  18:00:00,1600384.0601691473,0.0,1332530.907142857,0.0,1332000.0 
 09/21  19:00:00,1352229.1734790674,0.0,1332530.907142857,0.0,1332000.0 
 09/21  20:00:00,1081239.8922756398,0.0,1332530.907142857,0.0,1332000.0 
 09/21  21:00:00,947573.6678262613,0.0,1332530.907142857,0.0,1332000.0 
 09/21  22:00:00,973308.5351231014,0.0,1332530.907142857,0.0,1332000.0 
 09/21  23:00:00,862644.49311498,0.0,1332530.907142857,0.0,1332000.0 
 09/21  24:00:00,691627.3653644098,0.0,1332530.907142857,0.0,1332000.0 
 09/22  01:00:00,626619.0823942231,0.0,1332530.907142857,0.0,1332000.0 
 09/22  02:00:00,652333.3615752397,0.0,1332530.907142857,0.0,1332000.0 
 09/22  03:00:00,550353.3553980263,0.0,1332530.907142857,0.0,1332000.0 
 09/22  04:00:00,464711.93694873375,0.0,1332530.907142857,0.0,1332000.0 
 09/22  05:00:00,455321.5030588689,0.0,1332530.907142857,0.0,1332000.0 
 09/22  06:00:00,392797.7518826722,0.0,1332530.907142857,0.0,1332000.0 
 09/22  07:00:00,363012.2753017446,0.0,1332530.907142857,0.0,1332000.0 
 09/22  08:00:00,507344.93672540155,0.0,1332530.907142857,0.0,1332000.0 
 09/22  09:00:00,925504.1420392015,0.0,1332530.907142857,0.0,1332000.0 
 09/22  10:00:00,1309181.241092961,0.0,1332530.907142857,0.0,1332000.0 
 09/22  11:00:00,1871668.4505073812,0.0,1332530.907142857,0.0,1332000.0 
 09/22  12:00:00,2653258.010899472,0.0,1332530.907142857,0.0,1332000.0 
 09/22  13:00:00,2882365.5007502185,0.0,1332530.907142857,0.0,1332000.0 
 09/22  14:00:00,3141050.939697669,0.0,1332530.907142857,0.0,1332000.0 
 09/22  15:00:00,3262294.1617975077,0.0,1332530.907142857,0.0,1332000.0 
 09/22  16:00:00,3079901.222278095,0.0,1332530.907142857,0.0,1332000.0 
 09/22  17:00:00,2737065.446094393,0.0,1332530.907142857,0.0,1332000.0 
 09/22  18:00:00,2345491.9733015127,0.0,1332530.907142857,0.0,1332000.0 
 09/22  19:00:00,1809144.1277707138,0.0,1332530.907142857,0.0,1332000.0 
 09/22  20:00:00,1493601.851927564,0.0,1332530.907142857,0.0,1332000.0 
 09/22  21:00:00,1366226.663588246,0.0,1332530.907142857,0.0,1332000.0 
 09/22  22:00:00,1306263.494589826,0.0,1332530.907142857,0.0,1332000.0 
 09/22  23:00:00,1255599.030499321,0.0,1332530.907142857,0.0,1332000.0 
 09/22  24:00:00,1151560.6343630035,0.0,1332530.907142857,0.0,1332000.0 
 09/23  01:00:00,1107051.418733615,0.0,1332530.907142857,0.0,1332000.0 
 09/23  02:00:00,1036759.4387488456,0.0,1332530.907142857,0.0,1332000.0 
 09/23  03:00:00,977687.9289302379,0.0,1332530.907142857,0.0,1332000.0 
 09/23  04:00:00,1002513.5794354391,0.0,1332530.907142857,0.0,1332000.0 
 09/23  05:00:00,924112.3200349924,0.0,1332530.907142857,0.0,1332000.0 
 09/23  06:00:00,779789.7518969531,0.0,1332530.907142857,0.0,1332000.0 
 09/23  07:00:00,725093.9816346414,0.0,1332530.907142857,0.0,1332000.0 
 09/23  08:00:00,822475.0426308081,0.0,1332530.907142857,0.0,1332000.0 
 09/23  09:00:00,1162537.5445957743,0.0,1332530.907142857,0.0,1332000.0 
 09/23  10:00:00,1561191.0810067917,0.0,1332530.907142857,0.0,1332000.0 
 09/23  11:00:00,2256645.698807217,0.0,1332530.907142857,0.0,1332000.0 
 09/23  12:00:00,2613791.4039103324,0.0,1332530.907142857,0.0,1332000.0 
 09/23  13:00:00,2691223.1913835495,0.0,1332530.907142857,0.0,1332000.0 
 09/23  14:00:00,2496050.544783006,0.0,1332530.907142857,0.0,1332000.0 
 09/23  15:00:00,2048491.2067068242,0.0,1332530.907142857,0.0,1332000.0 
 09/23  16:00:00,1896525.1262280282,0.0,1332530.907142857,0.0,1332000.0 
 09/23  17:00:00,1831381.6655624188,0.0,1332530.907142857,0.0,1332000.0 
 09/23  18:00:00,1527487.0143918153,0.0,1332530.907142857,0.0,1332000.0 
 09/23  19:00:00,1286200.4412451624,0.0,1332530.907142857,0.0,1332000.0 
 09/23  20:00:00,1101789.9118166277,0.0,1332530.907142857,0.0,1332000.0 
 09/23  21:00:00,1003314.1973953209,0.0,1332530.907142857,0.0,1332000.0 
 09/23  22:00:00,953705.8706875301,0.0,1332530.907142857,0.0,1332000.0 
 09/23  23:00:00,837220.8567725687,0.0,1332530.907142857,0.0,1332000.0 
 09/23  24:00:00,780006.6173183313,0.0,1332530.907142857,0.0,1332000.0 
 09/24  01:00:00,779170.902966246,0.0,1332530.907142857,0.0,1332000.0 
 09/24  02:00:00,743963.1929344884,0.0,1332530.907142857,0.0,1332000.0 
 09/24  03:00:00,739001.4461378531,0.0,1332530.907142857,0.0,1332000.0 
 09/24  04:00:00,637754.2435030967,0.0,1332530.907142857,0.0,1332000.0 
 09/24  05:00:00,585273.622880463,0.0,1332530.907142857,0.0,1332000.0 
 09/24  06:00:00,558710.8226341062,0.0,1332530.907142857,0.0,1332000.0 
 09/24  07:00:00,573560.0100241133,0.0,1332530.907142857,0.0,1332000.0 
 09/24  08:00:00,677533.0702851838,0.0,1332530.907142857,0.0,1332000.0 
 09/24  09:00:00,858800.7746403537,0.0,1332530.907142857,0.0,1332000.0 
 09/24  10:00:00,1158841.9637768483,0.0,1332530.907142857,0.0,1332000.0 
 09/24  11:00:00,1451236.0825011134,0.0,1332530.907142857,0.0,1332000.0 
 09/24  12:00:00,1905712.0379256476,0.0,1332530.907142857,0.0,1332000.0 
 09/24  13:00:00,2259740.3998922044,0.0,1332530.907142857,0.0,1332000.0 
 09/24  14:00:00,2425035.648796065,0.0,1332530.907142857,0.0,1332000.0 
 09/24  15:00:00,2349954.15355723,0.0,1332530.907142857,0.0,1332000.0 
 09/24  16:00:00,2085703.8604718733,0.0,1332530.907142857,0.0,1332000.0 
 09/24  17:00:00,1651280.5953006356,0.0,1332530.907142857,0.0,1332000.0 
 09/24  18:00:00,1417583.0693300324,0.0,1332530.907142857,0.0,1332000.0 
 09/24  19:00:00,1276397.6416184446,0.0,1332530.907142857,0.0,1332000.0 
 09/24  20:00:00,1191130.1093541144,0.0,1332530.907142857,0.0,1332000.0 
 09/24  21:00:00,1106924.535231742,0.0,1332530.907142857,0.0,1332000.0 
 09/24  22:00:00,1020472.620009359,0.0,1332530.907142857,0.0,1332000.0 
 09/24  23:00:00,937726.0645281236,0.0,1332530.907142857,0.0,1332000.0 
 09/24  24:00:00,799544.9628283525,0.0,1332530.907142857,0.0,1332000.0 
 09/25  01:00:00,783522.9080257772,0.0,1332530.907142857,0.0,1332000.0 
 09/25  02:00:00,813524.4074295242,0.0,1332530.907142857,0.0,1332000.0 
 09/25  03:00:00,763624.3629750997,0.0,1332530.907142857,0.0,1332000.0 
 09/25  04:00:00,669678.8393641366,0.0,1332530.907142857,0.0,1332000.0 
 09/25  05:00:00,731469.0141371159,0.0,1332530.907142857,0.0,1332000.0 
 09/25  06:00:00,779613.7913678121,0.0,1332530.907142857,0.0,1332000.0 
 09/25  07:00:00,755363.9705133633,0.0,1332530.907142857,0.0,1332000.0 
 09/25  08:00:00,850791.590258273,0.0,1332530.907142857,0.0,1332000.0 
 09/25  09:00:00,1061633.6766853621,0.0,1332530.907142857,0.0,1332000.0 
 09/25  10:00:00,1315651.6965993177,0.0,1332530.907142857,0.0,1332000.0 
 09/25  11:00:00,1690584.7883613918,0.0,1332530.907142857,0.0,1332000.0 
 09/25  12:00:00,2258483.7687772773,0.0,1332530.907142857,0.0,1332000.0 
 09/25  13:00:00,2560131.4407209344,0.0,1332530.907142857,0.0,1332000.0 
 09/25  14:00:00,2704862.3632926987,0.0,1332530.907142857,0.0,1332000.0 
 09/25  15:00:00,2493925.5138156274,0.0,1332530.907142857,0.0,1332000.0 
 09/25  16:00:00,1933841.1735062283,0.0,1332530.907142857,0.0,1332000.0 
 09/25  17:00:00,1403741.492175539,0.0,1332530.907142857,0.0,1332000.0 
 09/25  18:00:00,1021477.3257164464,0.0,1332530.907142857,0.0,1332000.0 
 09/25  19:00:00,914114.760077561,0.0,1332530.907142857,0.0,1332000.0 
 09/25  20:00:00,817364.2011104929,0.0,1332530.907142857,0.0,1332000.0 
 09/25  21:00:00,889942.5421810432,0.0,1332530.907142857,0.0,1332000.0 
 09/25  22:00:00,860630.014287308,0.0,1332530.907142857,0.0,1332000.0 
 09/25  23:00:00,865291.303070474,0.0,1332530.907142857,0.0,1332000.0 
 09/25  24:00:00,900896.9009977931,0.0,1332530.907142857,0.0,1332000.0 
 09/26  01:00:00,935022.0549258449,0.0,1332530.907142857,0.0,1332000.0 
 09/26  02:00:00,878831.9860795084,0.0,1332530.907142857,0.0,1332000.0 
 09/26  03:00:00,813749.3940996488,0.0,1332530.907142857,0.0,1332000.0 
 09/26  04:00:00,814024.3965726473,0.0,1332530.907142857,0.0,1332000.0 
 09/26  05:00:00,780117.4763116353,0.0,1332530.907142857,0.0,1332000.0 
 09/26  06:00:00,785969.9907760466,0.0,1332530.907142857,0.0,1332000.0 
 09/26  07:00:00,875137.8769507841,0.0,1332530.907142857,0.0,1332000.0 
 09/26  08:00:00,993761.073064568,0.0,1332530.907142857,0.0,1332000.0 
 09/26  09:00:00,1149980.3495057551,0.0,1332530.907142857,0.0,1332000.0 
 09/26  10:00:00,1342576.12069883,0.0,1332530.907142857,0.0,1332000.0 
 09/26  11:00:00,1640869.7777465256,0.0,1332530.907142857,0.0,1332000.0 
 09/26  12:00:00,1968578.7751135286,0.0,1332530.907142857,0.0,1332000.0 
 09/26  13:00:00,2353077.2566778325,0.0,1332530.907142857,0.0,1332000.0 
 09/26  14:00:00,2470636.641431285,0.0,1332530.907142857,0.0,1332000.0 
 09/26  15:00:00,2432545.3127952516,0.0,1332530.907142857,0.0,1332000.0 
 09/26  16:00:00,1989602.9451986288,0.0,1332530.907142857,0.0,1332000.0 
 09/26  17:00:00,1577116.5135381143,0.0,1332530.907142857,0.0,1332000.0 
 09/26  18:00:00,1262200.9975077603,0.0,1332530.907142857,0.0,1332000.0 
 09/26  19:00:00,1013174.2638993573,0.0,1332530.907142857,0.0,1332000.0 
 09/26  20:00:00,953462.4357370784,0.0,1332530.907142857,0.0,1332000.0 
 09/26  21:00:00,934183.6954783481,0.0,1332530.907142857,0.0,1332000.0 
 09/26  22:00:00,948590.7180386685,0.0,1332530.907142857,0.0,1332000.0 
 09/26  23:00:00,949436.917466285,0.0,1332530.907142857,0.0,1332000.0 
 09/26  24:00:00,944855.3027644476,0.0,1332530.907142857,0.0,1332000.0 
 09/27  01:00:00,954957.2761234213,0.0,1332530.907142857,0.0,1332000.0 
 09/27  02:00:00,967180.3697628833,0.0,1332530.907142857,0.0,1332000.0 
 09/27  03:00:00,971717.1246363452,0.0,1332530.907142857,0.0,1332000.0 
 09/27  04:00:00,963754.2897658345,0.0,1332530.907142857,0.0,1332000.0 
 09/27  05:00:00,963735.2332118225,0.0,1332530.907142857,0.0,1332000.0 
 09/27  06:00:00,901431.100513016,0.0,1332530.907142857,0.0,1332000.0 
 09/27  07:00:00,840073.8220155813,0.0,1332530.907142857,0.0,1332000.0 
 09/27  08:00:00,913188.3163162381,0.0,1332530.907142857,0.0,1332000.0 
 09/27  09:00:00,1145475.4378787717,0.0,1332530.907142857,0.0,1332000.0 
 09/27  10:00:00,1398064.7631369699,0.0,1332530.907142857,0.0,1332000.0 
 09/27  11:00:00,1742284.828244078,0.0,1332530.907142857,0.0,1332000.0 
 09/27  12:00:00,2152940.194163939,0.0,1332530.907142857,0.0,1332000.0 
 09/27  13:00:00,2268033.4866268514,0.0,1332530.907142857,0.0,1332000.0 
 09/27  14:00:00,2438769.3542424873,0.0,1332530.907142857,0.0,1332000.0 
 09/27  15:00:00,2518268.534822411,0.0,1332530.907142857,0.0,1332000.0 
 09/27  16:00:00,2297622.893465619,0.0,1332530.907142857,0.0,1332000.0 
 09/27  17:00:00,1995764.505237438,0.0,1332530.907142857,0.0,1332000.0 
 09/27  18:00:00,1687510.8258874961,0.0,1332530.907142857,0.0,1332000.0 
 09/27  19:00:00,1358800.8389003535,0.0,1332530.907142857,0.0,1332000.0 
