city,scenario,schedule_start,schedule_end,photoperiod,optimal_pv_area [m²],optimal_battery_capacity [kWh],capital_cost [$],annual_savings [$/year],payback_period [years],lcoe [$/kWh],grid_cost [$/year],pv_depreciation [$/year],battery_depreciation [$/year],annual_maintenance [$/year],annual_pv_generation [kWh/year],annual_pv_used [kWh/year],annual_grid_import [kWh/year],annual_grid_export [kWh/year],annual_battery_charge [kWh/year],annual_battery_discharge [kWh/year],tlps [%],tlps_max [%],is_feasible,is_optimal,constraint_violations
default_city,independent,0,0,0,100.0,17.0,4353.84,1194.2300288186611,3.6821870945163817,0.16483739409322326,3413.534345329758,174.1536,61.2,43.5384,53580.0491409393,5971.1501440933025,17067.671726648787,0.0,9724.076365095882,0.0,38.573059360730596,0,False,False,Min SOC violation: 0.100; TLPS violation: 38.57%
default_city,independent,0,0,0,100.0,18.0,4443.84,1141.8039540915843,3.930866050968321,0.1674576009642544,3465.9604200568347,177.7536,64.8,44.4384,53580.0491409393,5709.019770457919,17329.80210028417,0.0,10276.411831126185,0.0,37.44292237442922,0,False,False,Min SOC violation: 0.100; TLPS violation: 37.44%
default_city,independent,0,0,0,100.0,19.0,4533.84,1089.5311920573113,4.202888759295958,0.17007115329827566,3518.2331820911077,181.3536,68.4,45.33840000000001,53580.0491409393,5447.655960286553,17591.165910455537,0.0,10827.132919932119,0.0,36.57534246575342,0,False,False,Min SOC violation: 0.100; TLPS violation: 36.58%
default_city,independent,0,0,0,100.0,20.0,4623.84,1037.4000999265695,4.501713852090976,0.17267855645052332,3570.3642742218494,184.9536,72.0,46.2384,53580.0491409393,5187.000499632839,17851.82137110925,0.0,11376.363055882044,0.0,35.14840182648402,0,False,False,Min SOC violation: 0.100; TLPS violation: 35.15%
default_city,independent,0,0,0,105.0,0.0,2965.0320000000006,2127.1435461547076,1.4078421390101132,0.11902587233553527,2480.6208279937114,118.60128000000003,0.0,29.650320000000008,56259.05159798626,10635.717730773533,12403.104139968556,0.0,0.0,0.0,58.74429223744292,0,False,False,TLPS violation: 58.74%
default_city,independent,0,0,0,105.0,1.0,3055.0320000000006,2071.0645395637625,1.4898532909312088,0.12180463470408116,2536.6998345846564,122.20128000000003,3.6,30.550320000000006,56259.05159798626,10355.32269781881,12683.499172923279,0.0,590.8089827002362,0.0,58.025114155251146,0,False,False,Min SOC violation: 0.100; TLPS violation: 58.03%
default_city,independent,0,0,0,105.0,2.0,3145.0320000000006,2015.4822874537122,1.576040801635153,0.12456183544574863,2592.282086694707,125.80128000000002,7.2,31.45032000000001,56259.05159798626,10077.411437268556,12961.410433473533,0.0,1176.3819558660414,0.0,57.397260273972606,0,False,False,Min SOC violation: 0.100; TLPS violation: 57.40%
default_city,independent,0,0,0,105.0,3.0,3235.0320000000006,1960.2076556802572,1.66685519798468,0.12730568392755146,2647.5567184681618,129.40128,10.8,32.35032000000001,56259.05159798626,9801.03827840128,13237.78359234081,0.0,1758.7129073041508,0.0,56.33561643835616,0,False,False,Min SOC violation: 0.100; TLPS violation: 56.34%
default_city,independent,0,0,0,105.0,4.0,3325.0320000000006,1905.114314243648,1.7627720787627785,0.13004166350278146,2702.650059904771,133.00128000000004,14.4,33.25032000000001,56259.05159798626,9525.571571218235,13513.250299523854,0.0,2339.1337805463986,0.0,55.205479452054796,0,False,False,Min SOC violation: 0.100; TLPS violation: 55.21%
default_city,independent,0,0,0,105.0,5.0,3415.0320000000006,1850.2603189222277,1.8641605641789591,0.13276725426053934,2757.504055226191,136.60128000000003,18.0,34.15032000000001,56259.05159798626,9251.301594611135,13787.520276130954,0.0,2917.0330684861206,0.0,53.89269406392694,0,False,False,Min SOC violation: 0.100; TLPS violation: 53.89%
default_city,independent,0,0,0,105.0,6.0,3505.0320000000006,1795.6621694829132,1.971463441266025,0.13548174002848734,2812.1022046655057,140.20128000000003,21.6,35.050320000000006,56259.05159798626,8978.31084741456,14060.51102332753,0.0,3492.2389383307263,0.0,51.426940639269404,0,False,False,Min SOC violation: 0.100; TLPS violation: 51.43%
default_city,independent,0,0,0,105.0,7.0,3595.0320000000006,1741.101618979169,2.085451119233864,0.13819459381474025,2866.66275516925,143.80128000000002,25.2,35.950320000000005,56259.05159798626,8705.508094895842,14333.313775846247,0.0,4067.051780685454,0.0,49.98858447488585,0,False,False,Min SOC violation: 0.100; TLPS violation: 49.99%
default_city,independent,0,0,0,105.0,8.0,3685.0320000000006,1686.5415394356437,2.2068133117227755,0.14090742715896615,2921.2228347127752,147.40128,28.8,36.85032000000001,56259.05159798626,8432.707697178215,14606.114173563874,0.0,4641.861659559065,0.0,49.166666666666664,0,False,False,Min SOC violation: 0.100; TLPS violation: 49.17%
default_city,independent,0,0,0,105.0,9.0,3775.0320000000006,1631.9821442457437,2.336289237871632,0.14362023079882477,2975.782229902675,151.00128000000004,32.4,37.75032000000001,56259.05159798626,8159.9107212287145,14878.911149513375,0.0,5216.665729710836,0.0,48.04794520547945,0,False,False,Min SOC violation: 0.100; TLPS violation: 48.05%
default_city,independent,0,0,0,105.0,10.0,3865.0320000000006,1577.524837814744,2.4745615577169304,0.1463286032763839,3030.239536333675,154.60128000000003,36.0,38.65032000000001,56259.05159798626,7887.624189073715,15151.197681668375,0.0,5790.3963357140565,0.0,46.47260273972603,0,False,False,Min SOC violation: 0.100; TLPS violation: 46.47%
default_city,independent,0,0,0,105.0,11.0,3955.0320000000006,1523.27110498109,2.622371229217001,0.1490281396425095,3084.493269167329,158.20128000000003,39.6,39.550320000000006,56259.05159798626,7616.355524905444,15422.466345836645,0.0,6361.983844401864,0.0,45.36529680365297,0,False,False,Min SOC violation: 0.100; TLPS violation: 45.37%
default_city,independent,0,0,0,105.0,12.0,4045.0320000000006,1469.0177818810057,2.781097935226311,0.15172765822415077,3138.7465922674132,161.80128000000002,43.2,40.450320000000005,56259.05159798626,7345.088909405025,15693.732961337064,0.0,6933.5684381261435,0.0,44.49771689497717,0,False,False,Min SOC violation: 0.100; TLPS violation: 44.50%
default_city,independent,0,0,0,105.0,13.0,4135.032000000001,1414.8486627580764,2.9518226436024952,0.15442352193239475,3192.9157113903425,165.40128000000004,46.8,41.35032000000001,56259.05159798626,7074.243313790377,15964.578556951712,0.0,7504.267615123069,0.0,43.00228310502283,0,False,False,Min SOC violation: 0.100; Max SOC violation: 0.900; TLPS violation: 43.00%
default_city,independent,0,0,0,105.0,14.0,4225.032000000001,1360.9469535932676,3.135524355841514,0.1571077787121414,3246.8174205551513,169.00128000000004,50.4,42.25032000000001,56259.05159798626,6804.734767966333,16234.087102775757,0.0,8072.151119453554,0.0,41.769406392694066,0,False,False,Min SOC violation: 0.100; TLPS violation: 41.77%
default_city,independent,0,0,0,105.0,15.0,4315.032000000001,1307.3151741375545,3.333689079892403,0.1597803191936063,3300.4492000108644,172.60128000000003,54.0,43.15032000000001,56259.05159798626,6536.575870687768,16502.24600005432,0.0,8637.191375477825,0.0,40.81050228310502,0,False,False,Min SOC violation: 0.100; TLPS violation: 40.81%
default_city,independent,0,0,0,105.0,16.0,4405.032000000001,1253.9767179016703,3.5479784085982313,0.16244012798152055,3353.7876562467486,176.20128000000005,57.6,44.050320000000006,56259.05159798626,6269.883589508347,16768.938281233743,0.0,9199.141256536162,0.0,39.6689497716895,0,False,False,Min SOC violation: 0.100; TLPS violation: 39.67%
default_city,independent,0,0,0,105.0,17.0,4495.032000000001,1200.8118710326198,3.7807606915943563,0.1650924012553442,3406.952503115799,179.80128000000005,61.2,44.950320000000005,56259.05159798626,6004.0593551630955,17034.762515578994,0.0,9759.264119083271,0.0,38.27625570776256,0,False,False,Min SOC violation: 0.100; TLPS violation: 38.28%
default_city,independent,0,0,0,105.0,18.0,4585.032000000001,1147.8806289947515,4.0342891090125494,0.16773453491211232,3459.8837451536674,183.40128000000004,64.8,45.85032000000001,56259.05159798626,5739.403144973756,17299.418725768333,0.0,10316.92663575594,0.0,37.20319634703196,0,False,False,Min SOC violation: 0.100; TLPS violation: 37.20%
default_city,independent,0,0,0,105.0,19.0,4675.032000000001,1095.1704609313178,4.3114587988290545,0.1703670728536275,3512.593913217101,187.00128000000004,68.4,46.75032000000001,56259.05159798626,5475.852304656586,17562.969566085503,0.0,10872.260300808313,0.0,36.289954337899545,0,False,False,Min SOC violation: 0.100; TLPS violation: 36.29%
default_city,independent,0,0,0,105.0,20.0,4765.032000000001,1042.7865300520934,4.6152133550858,0.17298545047105846,3564.9778440963255,190.60128000000003,72.0,47.65032000000001,56259.05159798626,5213.932650260464,17824.889220481626,0.0,11424.157131998509,0.0,34.87442922374429,0,False,False,Min SOC violation: 0.100; TLPS violation: 34.87%
default_city,independent,0,0,0,110.0,0.0,3106.224,2136.348704658285,1.468527227394658,0.11916701446131303,2471.415669490134,124.24896000000001,0.0,31.062240000000003,58938.054055033215,10681.74352329142,12357.07834745067,0.0,0.0,0.0,58.390410958904106,0,False,False,TLPS violation: 58.39%
default_city,independent,0,0,0,110.0,1.0,3196.224,2080.302653237488,1.551786820526383,0.12194434641078908,2527.461720910931,127.84896,3.6,31.96224,58938.054055033215,10401.513266187438,12637.308604554652,0.0,590.462573539562,0.0,57.682648401826484,0,False,False,Min SOC violation: 0.100; TLPS violation: 57.68%
default_city,independent,0,0,0,110.0,2.0,3286.224,2024.728368491873,1.639274824045773,0.12470120132902512,2583.036005656546,131.44896,7.2,32.86224,58938.054055033215,10123.641842459361,12915.180028282728,0.0,1175.952428416434,0.0,56.99771689497717,0,False,False,Min SOC violation: 0.100; TLPS violation: 57.00%
default_city,independent,0,0,0,110.0,3.0,3376.224,1969.3605778739247,1.7315194984157452,0.1274490933702172,2638.403796274494,135.04896,10.8,33.762240000000006,58938.054055033215,9846.802889369617,13192.018981372472,0.0,1759.2663057095237,0.0,56.02739726027397,0,False,False,Min SOC violation: 0.100; TLPS violation: 56.03%
default_city,independent,0,0,0,110.0,4.0,3466.224,1914.1585110815145,1.8289427023585274,0.13018979216921703,2693.6058630669045,138.64896000000002,14.4,34.662240000000004,58938.054055033215,9570.79255540757,13468.02931533452,0.0,2340.8340986244434,0.0,54.897260273972606,0,False,False,Min SOC violation: 0.100; TLPS violation: 54.90%
default_city,independent,0,0,0,110.0,5.0,3556.224,1859.1151515338584,1.9319869654317035,0.13292360228069447,2748.6492226145606,142.24896,18.0,35.56224,58938.054055033215,9295.575757669285,13743.246113072804,0.0,2920.73034642959,0.0,53.5958904109589,0,False,False,Min SOC violation: 0.100; TLPS violation: 53.60%
default_city,independent,0,0,0,110.0,6.0,3646.224,1804.243796370774,2.041124512888836,0.13564994654233203,2803.520577777645,145.84896,21.6,36.46224,58938.054055033215,9021.218981853865,14017.602888888225,0.0,3498.8170671018365,0.0,51.03881278538813,0,False,False,Min SOC violation: 0.100; TLPS violation: 51.04%
default_city,independent,0,0,0,110.0,7.0,3736.224,1749.6616029783545,2.1567520448390867,0.13836373973810848,2858.1027711700644,149.44896,25.2,37.36224,58938.054055033215,8748.308014891767,14290.513855850322,0.0,4073.8591128217045,0.0,49.60045662100457,0,False,False,Min SOC violation: 0.100; TLPS violation: 49.60%
default_city,independent,0,0,0,110.0,8.0,3826.224,1695.1014683676995,2.279796408719599,0.14107657547252297,2912.6629057807195,153.04896,28.8,38.262240000000006,58938.054055033215,8475.507341838495,14563.314528903595,0.0,4648.670642018287,0.0,48.82420091324201,0,False,False,Min SOC violation: 0.100; TLPS violation: 48.82%
default_city,independent,0,0,0,110.0,9.0,3916.224,1640.542030279014,2.4110240194987815,0.14378938097440333,2967.222343869405,156.64896000000002,32.4,39.162240000000004,58938.054055033215,8202.710151395066,14836.111719347024,0.0,5223.476168387997,0.0,47.73972602739726,0,False,False,Min SOC violation: 0.100; TLPS violation: 47.74%
default_city,independent,0,0,0,110.0,10.0,4006.224,1585.9836991081502,2.551278580148937,0.14650213843051857,3021.7806750402688,160.24896,36.0,40.06224,58938.054055033215,7929.918495540747,15108.903375201342,0.0,5798.272933731969,0.0,46.18721461187214,0,False,False,Min SOC violation: 0.100; TLPS violation: 46.19%
default_city,independent,0,0,0,110.0,11.0,4096.224,1531.4798315783528,2.7014304430873177,0.1492125318924431,3076.284542570066,163.84896,39.6,40.96224,58938.054055033215,7657.399157891759,15381.42271285033,0.0,6372.498253040586,0.0,45.02283105022831,0,False,False,Min SOC violation: 0.100; TLPS violation: 45.02%
default_city,independent,0,0,0,110.0,12.0,4186.224,1477.184844323344,2.8622594228799887,0.15191385890661427,3130.579529825075,167.44896,43.2,41.86224,58938.054055033215,7385.924221616719,15652.89764912537,0.0,6944.523308587892,0.0,44.1324200913242,0,False,False,Min SOC violation: 0.100; TLPS violation: 44.13%
default_city,independent,0,0,0,110.0,13.0,4276.224,1422.9326178456777,3.035271091430143,0.1546133298893624,3184.8317563027413,171.04896,46.8,42.762240000000006,58938.054055033215,7114.663089228385,15924.158781513705,0.0,7516.0997954482345,0.0,42.63698630136986,0,False,False,Min SOC violation: 0.100; Max SOC violation: 0.900; TLPS violation: 42.64%
default_city,independent,0,0,0,110.0,14.0,4366.224,1368.6914648395523,3.221972484877706,0.15731232022810873,3239.0729093088667,174.64896000000002,50.4,43.662240000000004,58938.054055033215,6843.45732419776,16195.36454654433,0.0,8087.562583456794,0.0,41.381278538812786,0,False,False,Min SOC violation: 0.100; TLPS violation: 41.38%
default_city,independent,0,0,0,110.0,15.0,4456.224,1314.6343052047146,3.423603219679513,0.16000332433507983,3293.1300689437044,178.24896,54.0,44.56224,58938.054055033215,6573.171526023569,16465.65034471852,0.0,8657.088115385934,0.0,40.45662100456621,0,False,False,Min SOC violation: 0.100; TLPS violation: 40.46%
default_city,independent,0,0,0,110.0,16.0,4546.224,1260.8203361445935,3.641824380815996,0.16268377275582346,3346.9440380038254,181.84896,57.6,45.46224,58938.054055033215,6304.101680722964,16734.720190019125,0.0,9224.051890762432,0.0,39.26940639269406,0,False,False,Min SOC violation: 0.100; TLPS violation: 39.27%
default_city,independent,0,0,0,110.0,17.0,4636.224,1207.3128531493785,3.8785193314103092,0.165350918149762,3400.4515209990404,185.44896,61.2,46.36224,58938.054055033215,6036.564265746889,17002.2576049952,0.0,9787.78794379125,0.0,37.922374429223744,0,False,False,Min SOC violation: 0.100; TLPS violation: 37.92%
default_city,independent,0,0,0,110.0,18.0,4726.224,1153.9760092307492,4.136555874486549,0.16801065695505013,3453.7883649176697,189.04896,64.8,47.262240000000006,58938.054055033215,5769.880046153739,17268.94182458835,0.0,10349.727509769778,0.0,36.769406392694066,0,False,False,Min SOC violation: 0.100; TLPS violation: 36.77%
default_city,independent,0,0,0,110.0,19.0,4816.224,1100.8591659388194,4.418718025435726,0.17066084663374087,3506.9052082095996,192.64896000000002,68.4,48.162240000000004,58938.054055033215,5504.295829694096,17534.526041047993,0.0,10909.349788949374,0.0,35.821917808219176,0,False,False,Min SOC violation: 0.100; TLPS violation: 35.82%
default_city,independent,0,0,0,110.0,20.0,4906.224,1048.0246298679626,4.728215443394972,0.17329878276827648,3559.7397442804563,196.24896,72.0,49.06224,58938.054055033215,5240.123149339808,17798.69872140228,0.0,11465.998449197828,0.0,34.38356164383561,0,False,False,Min SOC violation: 0.100; TLPS violation: 34.38%
default_city,independent,0,0,0,115.0,0.0,3247.4160000000006,2144.7226488782862,1.5292840599764355,0.11934423544078551,2463.0417252701327,129.89664000000002,0.0,32.474160000000005,61617.05651208019,10723.613244391425,12315.208626350664,0.0,0.0,0.0,58.00228310502283,0,False,False,TLPS violation: 58.00%
default_city,independent,0,0,0,115.0,1.0,3337.4160000000006,2088.6725160046744,1.6138433067754585,0.12212174454570984,2519.0918581437445,133.49664,3.6,33.37416,61617.05651208019,10443.362580023366,12595.459290718723,0.0,590.5064257132811,0.0,57.42009132420092,0,False,False,Min SOC violation: 0.100; TLPS violation: 57.42%
default_city,independent,0,0,0,115.0,2.0,3427.4160000000006,2033.078429867629,1.7026840229795692,0.12487945894328653,2574.68594428079,137.09664000000004,7.2,34.27416,61617.05651208019,10165.39214933814,12873.429721403949,0.0,1176.2058746613566,0.0,56.70091324200913,0,False,False,Min SOC violation: 0.100; TLPS violation: 56.70%
default_city,independent,0,0,0,115.0,3.0,3517.4160000000006,1977.713694949182,1.7963116547520726,0.12762721835185015,2630.050679199237,140.69664000000003,10.8,35.17416000000001,61617.05651208019,9888.568474745904,13150.253395996186,0.0,1759.488344038992,0.0,55.81050228310502,0,False,False,Min SOC violation: 0.100; TLPS violation: 55.81%
default_city,independent,0,0,0,115.0,4.0,3607.4160000000006,1922.4166126882305,1.8952656442690068,0.13037204129700097,2685.3477614601884,144.29664000000002,14.4,36.074160000000006,61617.05651208019,9612.083063441149,13426.73880730094,0.0,2342.0585343091293,0.0,54.68036529680366,0,False,False,Min SOC violation: 0.100; TLPS violation: 54.68%
default_city,independent,0,0,0,115.0,5.0,3697.4160000000006,1867.2526512564923,1.9999383358685252,0.13311108613292555,2740.5117228919266,147.89664000000002,18.0,36.974160000000005,61617.05651208019,9336.263256282455,13702.558614459635,0.0,2923.2268073359787,0.0,53.42465753424658,0,False,False,Min SOC violation: 0.100; TLPS violation: 53.42%
default_city,independent,0,0,0,115.0,6.0,3787.4160000000006,1812.234962429835,2.1108135751178048,0.13584378200682853,2795.529411718584,151.49664,21.6,37.87416,61617.05651208019,9061.17481214917,13977.64705859292,0.0,3502.8570094946554,0.0,50.821917808219176,0,False,False,Min SOC violation: 0.100; TLPS violation: 50.82%
default_city,independent,0,0,0,115.0,7.0,3877.4160000000006,1757.3466072589868,2.2284677045629944,0.13857086415375638,2850.417766889432,155.09664000000004,25.2,38.77416,61617.05651208019,8786.733036294929,14252.08883444716,0.0,4081.1272409359963,0.0,49.34931506849315,0,False,False,Min SOC violation: 0.100; TLPS violation: 49.35%
default_city,independent,0,0,0,115.0,8.0,3967.4160000000006,1702.7478848257751,2.3533079651483493,0.14128537479250297,2905.016489322644,158.69664000000003,28.8,39.67416000000001,61617.05651208019,8513.739424128871,14525.082446613218,0.0,4656.346536252242,0.0,48.481735159817354,0,False,False,Min SOC violation: 0.100; TLPS violation: 48.48%
default_city,independent,0,0,0,115.0,9.0,4057.4160000000006,1648.188412502298,2.4863602540309007,0.1439981817803444,2959.575961646121,162.29664000000002,32.4,40.574160000000006,61617.05651208019,8240.942062511487,14797.879808230602,0.0,5231.153381152105,0.0,47.397260273972606,0,False,False,Min SOC violation: 0.100; TLPS violation: 47.40%
default_city,independent,0,0,0,115.0,10.0,4147.416000000001,1593.6299747165676,2.6285211915300533,0.1467109438640777,3014.1343994318513,165.89664000000005,36.0,41.474160000000005,61617.05651208019,7968.149873582832,15070.671997159257,0.0,5805.952293962207,0.0,45.93607305936073,0,False,False,Min SOC violation: 0.100; TLPS violation: 45.94%
default_city,independent,0,0,0,115.0,11.0,4237.416000000001,1539.0722090305094,2.780759820681787,0.14942367677532656,3068.6921651179096,169.49664000000004,39.6,42.37416,61617.05651208019,7695.361045152544,15343.460825589545,0.0,6380.746858532039,0.0,44.794520547945204,0,False,False,Min SOC violation: 0.100; TLPS violation: 44.79%
default_city,independent,0,0,0,115.0,12.0,4327.416000000001,1484.5556687751318,2.9441066117824626,0.15213462029687005,3123.208705373287,173.09664000000004,43.2,43.27416000000001,61617.05651208019,7422.778343875654,15616.043526866435,0.0,6955.108438431627,0.0,43.89269406392694,0,False,False,Min SOC violation: 0.100; TLPS violation: 43.89%
default_city,independent,0,0,0,115.0,13.0,4417.416000000001,1430.1858955296225,3.119587582247689,0.1548391933967534,3177.5784786187965,176.69664000000003,46.8,44.17416000000001,61617.05651208019,7150.929477648107,15887.892393093982,0.0,7527.925268087898,0.0,42.397260273972606,0,False,False,Min SOC violation: 0.100; Max SOC violation: 0.900; TLPS violation: 42.40%
default_city,independent,0,0,0,115.0,14.0,4507.416000000001,1375.9343632245564,3.3086535823780587,0.15753863424894174,3231.8300109238626,180.29664000000005,50.4,45.074160000000006,61617.05651208019,6879.671816122778,16159.150054619311,0.0,8099.498586646328,0.0,41.130136986301366,0,False,False,Min SOC violation: 0.100; TLPS violation: 41.13%
default_city,independent,0,0,0,115.0,15.0,4597.416000000001,1321.6832416519537,3.513239794276495,0.16023805727328863,3286.081132496465,183.89664000000005,54.0,45.974160000000005,61617.05651208019,6608.416208259761,16430.405662482328,0.0,8671.069838767124,0.0,40.194063926940636,0,False,False,Min SOC violation: 0.100; TLPS violation: 40.19%
default_city,independent,0,0,0,115.0,16.0,4687.416000000001,1267.5235223427435,3.7350708500065455,0.16293351298264402,3340.2408518056754,187.49664000000004,57.6,46.87416,61617.05651208019,6337.617611713715,16701.204259028375,0.0,9241.679477749496,0.0,38.97260273972603,0,False,False,Min SOC violation: 0.100; TLPS violation: 38.97%
default_city,independent,0,0,0,115.0,17.0,4777.416000000001,1213.5769689371264,3.9760067004452084,0.16561971622653973,3394.1874052112926,191.09664000000004,61.2,47.77416000000001,61617.05651208019,6067.884844685625,16970.937026056465,0.0,9810.0451961534,0.0,37.65981735159817,0,False,False,Min SOC violation: 0.100; TLPS violation: 37.66%
default_city,independent,0,0,0,115.0,18.0,4867.416000000001,1159.7841443563884,4.238797524454983,0.16829924687121386,3447.9802297920305,194.69664000000003,64.8,48.67416,61617.05651208019,5798.9207217819385,17239.90114896015,0.0,10376.7927615422,0.0,36.518264840182646,0,False,False,Min SOC violation: 0.100; TLPS violation: 36.52%
default_city,independent,0,0,0,115.0,19.0,4957.416000000001,1106.3511727414111,4.525678901386487,0.17096315809889787,3501.413201407008,198.29664000000005,68.4,49.574160000000006,61617.05651208019,5531.755863707051,17507.06600703504,0.0,10939.748861940729,0.0,35.5365296803653,0,False,False,Min SOC violation: 0.100; TLPS violation: 35.54%
default_city,independent,0,0,0,115.0,20.0,5047.416000000001,1053.058886321271,4.841030474381959,0.1736209628860865,3554.705487827148,201.89664000000005,72.0,50.474160000000005,61617.05651208019,5265.294431606351,17773.527439135738,0.0,11501.224549637207,0.0,34.07534246575342,0,False,False,Min SOC violation: 0.100; TLPS violation: 34.08%
default_city,independent,0,0,0,120.0,0.0,3388.6080000000006,2152.539824033393,1.5899794474357223,0.1195456229799901,2455.224550115026,135.54432000000003,0.0,33.88608000000001,64296.05896912715,10762.699120166959,12276.12275057513,0.0,0.0,0.0,57.77397260273973,0,False,False,TLPS violation: 57.77%
default_city,independent,0,0,0,120.0,1.0,3478.6080000000006,2096.454593031931,1.6758741599639733,0.12232465551905732,2511.309781116488,139.14432000000002,3.6,34.786080000000005,64296.05896912715,10482.27296515965,12556.54890558244,0.0,590.8771093417008,0.0,57.1917808219178,0,False,False,Min SOC violation: 0.100; TLPS violation: 57.19%
default_city,independent,0,0,0,120.0,2.0,3568.6080000000006,2040.8362489311944,1.766086858701968,0.1250834228334813,2566.9281252172245,142.74432000000002,7.2,35.686080000000004,64296.05896912715,10204.181244655967,12834.640626086122,0.0,1176.8330292618602,0.0,56.48401826484019,0,False,False,Min SOC violation: 0.100; TLPS violation: 56.48%
default_city,independent,0,0,0,120.0,3.0,3658.6080000000006,1985.4562501584678,1.8611309514904049,0.12783184476959802,2622.308123989951,146.34432000000004,10.8,36.58608000000001,64296.05896912715,9927.281250792332,13111.540619949757,0.0,1760.2771464803843,0.0,55.58219178082192,0,False,False,Min SOC violation: 0.100; TLPS violation: 55.58%
default_city,independent,0,0,0,120.0,4.0,3748.6080000000006,1930.132839550466,1.9615717646054838,0.13057781049658024,2677.631534597953,149.94432000000003,14.4,37.48608000000001,64296.05896912715,9650.664197752327,13388.157672989762,0.0,2343.125669312437,0.0,54.4634703196347,0,False,False,Min SOC violation: 0.100; TLPS violation: 54.46%
default_city,independent,0,0,0,120.0,5.0,3838.6080000000006,1874.8845625380231,2.0678574870506856,0.13332051505005368,2732.879811610396,153.54432000000003,18.0,38.38608000000001,64296.05896912715,9374.422812690113,13664.399058051977,0.0,2925.183486039504,0.0,53.230593607305934,0,False,False,Min SOC violation: 0.100; TLPS violation: 53.23%
default_city,independent,0,0,0,120.0,6.0,3928.6080000000006,1819.7523132639317,2.1804583245085336,0.13605818341986278,2788.0120608844873,157.14432000000002,21.6,39.286080000000005,64296.05896912715,9098.761566319654,13940.060304422435,0.0,3506.0221186206627,0.0,50.5593607305936,0,False,False,Min SOC violation: 0.100; TLPS violation: 50.56%
default_city,independent,0,0,0,120.0,7.0,4018.6080000000006,1764.7357034680736,2.299944446085396,0.13879083245843682,2843.0286706803454,160.74432000000002,25.2,40.186080000000004,64296.05896912715,8823.678517340362,14215.143353401727,0.0,4085.645145610696,0.0,49.07534246575342,0,False,False,Min SOC violation: 0.100; TLPS violation: 49.08%
default_city,independent,0,0,0,120.0,8.0,4108.608,1709.8297766353235,2.42696327827788,0.14151867730330125,2897.9345975130955,164.34432,28.8,41.08608000000001,64296.05896912715,8549.148883176615,14489.672987565475,0.0,4664.103702951452,0.0,48.242009132420094,0,False,False,Min SOC violation: 0.100; TLPS violation: 48.24%
default_city,independent,0,0,0,120.0,9.0,4198.608,1655.1995809517825,2.5619835389044434,0.14423455403839194,2952.5647931966364,167.94432,32.4,41.98608000000001,64296.05896912715,8275.997904758908,14762.823965983182,0.0,5239.657067770559,0.0,47.10045662100457,0,False,False,Min SOC violation: 0.100; TLPS violation: 47.10%
default_city,independent,0,0,0,120.0,10.0,4288.608,1600.6411100742985,2.706099482724732,0.1469473175584727,3007.1232640741205,171.54432,36.0,42.88608000000001,64296.05896912715,8003.2055503714855,15035.616320370604,0.0,5814.457080257718,0.0,45.69634703196347,0,False,False,Min SOC violation: 0.100; TLPS violation: 45.70%
default_city,independent,0,0,0,120.0,11.0,4378.608,1546.083387913678,2.860385225384049,0.14966004858050014,3061.680986234741,175.14432,39.6,43.786080000000005,64296.05896912715,7730.416939568386,15308.404931173704,0.0,6389.252236835215,0.0,44.474885844748854,0,False,False,Min SOC violation: 0.100; TLPS violation: 44.47%
default_city,independent,0,0,0,120.0,12.0,4468.608,1491.5259968903588,3.025957368097936,0.1523727652295139,3116.23837725806,178.74432000000002,43.2,44.686080000000004,64296.05896912715,7457.629984451791,15581.191886290298,0.0,6964.045484355719,0.0,43.618721461187214,0,False,False,Min SOC violation: 0.100; TLPS violation: 43.62%
default_city,independent,0,0,0,120.0,13.0,4558.608,1436.9739047310782,3.2040902516331013,0.1550852518813485,3170.790469417341,182.34432,46.8,45.58608000000001,64296.05896912715,7184.869523655385,15853.952347086704,0.0,7538.785221350934,0.0,42.15753424657534,0,False,False,Min SOC violation: 0.100; Max SOC violation: 0.900; TLPS violation: 42.16%
default_city,independent,0,0,0,120.0,14.0,4648.608,1382.570353898233,3.3959169359894954,0.15779129109731743,3225.194020250186,185.94432,50.4,46.48608000000001,64296.05896912715,6912.851769491161,16125.970101250929,0.0,8111.962098189635,0.0,40.92465753424658,0,False,False,Min SOC violation: 0.100; TLPS violation: 40.92%
default_city,independent,0,0,0,120.0,15.0,4738.608,1328.277887857912,3.6031572337007582,0.16049250867817202,3279.486486290507,189.54432,54.0,47.38608000000001,64296.05896912715,6641.389439289556,16397.432431452533,0.0,8683.970256582732,0.0,39.93150684931507,0,False,False,Min SOC violation: 0.100; TLPS violation: 39.93%
default_city,independent,0,0,0,120.0,16.0,4828.608,1274.0275739015478,3.827934481092219,0.16319189664793832,3333.736800246871,193.14432,57.6,48.286080000000005,64296.05896912715,6370.137869507729,16668.68400123436,0.0,9255.535973480493,0.0,38.721461187214615,0,False,False,Min SOC violation: 0.100; TLPS violation: 38.72%
default_city,independent,0,0,0,120.0,17.0,4918.608,1219.7906945951722,4.07266107374981,0.16589070148675866,3387.9736795532467,196.74432000000002,61.2,49.186080000000004,64296.05896912715,6098.95347297586,16939.86839776623,0.0,9826.963189873197,0.0,37.397260273972606,0,False,False,Min SOC violation: 0.100; TLPS violation: 37.40%
